Order_ID,Date,Region,State,City,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep_ID,Sales_Rep_Name,Manager_Name,Product_Category,Sub_Category,Product_Name,Product_SKU,Units_Sold,Unit_Price,Discount_%,COGS,Revenue,Profit,Profit_Margin_%,Payment_Mode,Delivery_Days,Return_Flag,Customer_Rating,Channel,Quarter,Month_Name,Year
ORD-10689,2024-09-13,North,Punjab,Ludhiana,CUST-5617,Customer 134,B2B,REP-31,Rep Name 32,Manager 2,Electronics,Phones,S-Galaxy 22,ELE-PHO-558,7,764.45,17.14,2774.3,4433.89,1659.59,37.43,Credit Card,1,0,4,Offline,Q3,Sept,2024
ORD-12867,2024-09-13,North,Delhi,New Delhi,CUST-8126,Customer 184,B2C,REP-42,Rep Name 13,Manager 3,Electronics,Laptops,GamerZ 15,ELE-LAP-561,6,1017.98,1.48,2993.27,6017.39,3024.12,50.26,Credit Card,2,0,5,Offline,Q3,Sept,2024
ORD-3055,2024-09-14,North,Delhi,New Delhi,CUST-7302,Customer 339,B2B,REP-38,Rep Name 1,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-132,8,1407.6,11.84,7575.53,9927.14,2351.61,23.69,Cash,6,0,5,Partner,Q3,Sept,2024
ORD-5038,2024-09-14,South,Karnataka,Bangalore,CUST-7477,Customer 225,Enterprise,REP-29,Rep Name 5,Manager 5,Electronics,Laptops,GamerZ 15,ELE-LAP-756,58,198.39,11.21,5972.72,10217.18,4244.46,41.54,Bank Transfer,2,0,4,Online,Q3,Sept,2024
ORD-14507,2024-09-14,North,Delhi,New Delhi,CUST-1015,Customer 259,B2C,REP-37,Rep Name 30,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-265,7,436.88,13.14,1496.93,2656.26,1159.32,43.65,UPI,1,1,5,Online,Q3,Sept,2024
ORD-7212,2024-09-15,North,Delhi,New Delhi,CUST-7728,Customer 157,B2C,REP-17,Rep Name 10,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-656,3,850.31,3.91,1180.49,2451.08,1270.59,51.84,Credit Card,5,0,4,Offline,Q3,Sept,2024
ORD-14415,2024-09-15,Central,Chhattisgarh,Raipur,CUST-2066,Customer 97,B2B,REP-16,Rep Name 25,Manager 3,Electronics,Phones,X-Phone 12,ELE-PHO-202,1,45.27,0.11,19.29,45.22,25.93,57.35,Cash,13,0,3,Offline,Q3,Sept,2024
ORD-15083,2024-09-15,Central,Chhattisgarh,Raipur,CUST-1251,Customer 488,B2C,REP-22,Rep Name 34,Manager 3,Electronics,Laptops,GamerZ 15,ELE-LAP-759,7,582.37,19.02,2783.72,3301.38,517.66,15.68,Cash,13,0,3,Partner,Q3,Sept,2024
ORD-11998,2024-09-16,North,Punjab,Ludhiana,CUST-1275,Customer 98,Enterprise,REP-20,Rep Name 35,Manager 5,Furniture,Desks,Wooden Classic,FUR-DES-584,72,39.1,13.67,1788.42,2430.08,641.65,26.4,Bank Transfer,6,0,3,Partner,Q3,Sept,2024
ORD-9160,2024-09-17,North,Punjab,Ludhiana,CUST-7461,Customer 268,B2B,REP-19,Rep Name 18,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-151,6,16.5,5.03,60.26,94.03,33.77,35.92,Cash,12,0,5,,Q3,Sept,2024
ORD-13266,2024-09-17,West,Maharashtra,Mumbai,CUST-4187,Customer 385,Enterprise,REP-33,Rep Name 27,Manager 1,Furniture,Chairs,Exec Leather,FUR-CHA-177,146,693.87,10.58,52738.99,90590.24,37851.26,41.78,UPI,13,0,4,Offline,Q3,Sept,2024
ORD-1272,2024-09-18,East,Odisha,Bhubaneswar,CUST-3743,Customer 461,B2C,REP-32,Rep Name 24,Manager 3,Furniture,Chairs,Exec Leather,FUR-CHA-864,5,1123.71,8.73,2268.15,5128.28,2860.13,55.77,UPI,5,0,3,Online,Q3,Sept,2024
ORD-4607,2024-09-18,South,Tamil Nadu,Chennai,CUST-4574,Customer 165,B2C,REP-46,Rep Name 25,Manager 3,Electronics,Phones,X-Phone 12,ELE-PHO-400,3,1205.33,1.88,-1514.25,-3548.01,-2033.7600000000002,57.32,UPI,6,1,3,Partner,Q3,Sept,2024
ORD-4638,2024-09-18,West,Maharashtra,Mumbai,CUST-1094,Customer 196,,REP-44,Rep Name 16,Manager 5,Electronics,Laptops,ProBook X1,ELE-LAP-391,190,1174.3,27.01,146843.55,162863.32,16019.77,9.84,Bank Transfer,6,0,4,Offline,Q3,Sept,2024
ORD-3961,2024-09-19,South,Tamil Nadu,Chennai,CUST-6846,Customer 21,B2C,REP-18,Rep Name 38,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-601,11,10.32,1.79,67.43,111.44,44.01,39.5,Credit Card,5,0,4,Online,Q3,Sept,2024
ORD-5951,2024-09-19,North,Delhi,New Delhi,CUST-7346,Customer 357,B2B,REP-31,Rep Name 4,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-346,4,56.87,15.28,105.51,192.73,87.22,45.25,Credit Card,5,0,4,Online,Q3,Sept,2024
ORD-10682,2024-09-19,Central,Chhattisgarh,Raipur,CUST-5541,Customer 300,Enterprise,REP-29,Rep Name 29,Manager 2,Furniture,Desks,Wooden Classic,FUR-DES-360,63,554.99,28.63,21876.5,24952.99,3076.49,12.33,Bank Transfer,9,,4,Partner,Q3,Sept,2024
ORD-1709,2024-09-20,East,Odisha,Bhubaneswar,CUST-8409,Customer 337,Enterprise,REP-12,Rep Name 13,Manager 1,Electronics,Laptops,UltraSlim 13,ELE-LAP-601,161,981.17,16.15,107940.2,132449.5,24509.3,18.5,Cash,4,1,4,Partner,Q3,Sept,2024
ORD-5829,2024-09-20,West,Gujarat,Ahmedabad,CUST-8441,Customer 326,B2B,REP-33,Rep Name 1,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-594,5,1190.3,15.55,2389.38,5026.08,2636.7,52.46,Cash,4,0,3,Online,Q3,Sept,2024
ORD-7819,2024-09-21,Central,Madhya Pradesh,Indore,CUST-4106,Customer 23,B2C,REP-17,Rep Name 36,Manager 4,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-983,11,1312.12,6.57,8714.61,13485.67,4771.06,35.38,Credit Card,9,0,3,Offline,Q3,Sept,2024
ORD-11632,2024-09-21,East,West Bengal,Kolkata,CUST-1801,Customer 22,B2C,REP-39,Rep Name 5,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-435,10,1217.69,18.55,6157.65,9917.49,3759.85,37.91,Cash,1,0,4,Offline,Q3,Sept,2024
ORD-4899,2024-09-22,West,Gujarat,Ahmedabad,CUST-1332,Customer 173,B2B,REP-46,Rep Name 17,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-898,9,280.84,9.19,1095.55,2295.16,1199.61,52.27,Credit Card,6,0,3,Partner,Q3,Sept,2024
ORD-6385,2024-09-23,East,Odisha,Bhubaneswar,CUST-3999,Customer 4,,REP-19,Rep Name 35,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-406,10,909.37,16.76,5376.16,7570.05,2193.89,28.98,Cash,4,0,3,Offline,Q3,Sept,2024
ORD-7610,2024-09-23,Central,Chhattisgarh,Raipur,CUST-5687,Customer 234,B2B,REP-36,Rep Name 14,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-999,14,280.33,15.45,1792.95,3318.4,1525.44,45.97,Credit Card,4,1,3,Offline,Q3,Sept,2024
ORD-7727,2024-09-23,South,Karnataka,Bangalore,CUST-1035,Customer 380,B2B,REP-30,Rep Name 13,Manager 1,Office Supplies,Binders,Archive Box Pack,OFF-BIN-956,7,516.68,13.89,2003.82,3114.24,1110.42,35.66,Bank Transfer,5,0,4,Online,Q3,Sept,2024
ORD-9614,2024-09-23,North,Punjab,Ludhiana,CUST-6686,Customer 417,B2B,REP-15,Rep Name 33,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-643,11,174.72,16.2,1026.54,1610.46,583.92,36.26,UPI,1,0,3,Online,Q3,Sept,2024
ORD-9690,2024-09-23,West,Gujarat,Ahmedabad,CUST-2340,Customer 43,B2B,REP-10,Rep Name 40,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-153,15,916.99,14.1,7390.44,11815.93,4425.49,37.45,Bank Transfer,5,0,4,Online,Q3,Sept,2024
ORD-15221,2024-09-23,East,Odisha,Bhubaneswar,CUST-6298,Customer 302,B2B,REP-12,Rep Name 14,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-793,8,605.7,17.53,2797.54,3996.09,1198.55,29.99,Cash,1,0,5,Online,Q3,Sept,2024
ORD-4869,2024-09-24,South,Tamil Nadu,Chennai,CUST-6062,Customer 14,B2B,REP-44,Rep Name 18,Manager 2,Furniture,Desks,Standing Pro,FUR-DES-783,12,411.6,19.95,2330.37,3953.95,1623.58,41.06,Cash,3,0,3,Online,Q3,Sept,2024
ORD-5110,2024-09-24,East,West Bengal,Kolkata,CUST-3478,Customer 243,B2C,REP-26,Rep Name 40,Manager 1,Electronics,Laptops,ProBook X1,ELE-LAP-403,13,1059.86,12.47,8207.93,12060.33,3852.4,31.94,Bank Transfer,2,0,3,Offline,Q3,Sept,2024
ORD-7431,2024-09-24,Central,Madhya Pradesh,Indore,CUST-5184,Customer 13,B2C,REP-34,Rep Name 31,Manager 1,Furniture,Chairs,Ergo Deluxe,FUR-CHA-442,13,1112.33,19.12,6649.45,11695.22,5045.78,43.14,Credit Card,9,0,4,Partner,Q3,Sept,2024
ORD-11628,2024-09-24,West,Maharashtra,Mumbai,CUST-2066,Customer 309,B2C,REP-42,Rep Name 26,Manager 4,Electronics,Phones,X-Phone 12,ELE-PHO-725,6,373.03,8.39,942.29,2050.43,1108.14,54.04,Bank Transfer,1,1,3,Online,Q3,Sept,2024
ORD-5587,2024-09-25,East,West Bengal,Kolkata,CUST-8505,Customer 406,B2B,REP-24,Rep Name 30,Manager 2,Electronics,Phones,X-Phone 12,ELE-PHO-575,6,1220.88,6.77,3041.76,6829.17,3787.42,55.46,Cash,12,0,3,Partner,Q3,Sept,2024
ORD-5731,2024-09-25,West,Maharashtra,Mumbai,CUST-3784,Customer 444,B2C,REP-13,Rep Name 39,Manager 1,Electronics,Laptops,GamerZ 15,ELE-LAP-729,5,1021.58,3.49,2280.34,4929.56,2649.22,53.74,Cash,4,0,5,Offline,Q3,Sept,2024
ORD-9425,2024-09-25,South,Karnataka,Bangalore,CUST-1032,Customer 54,Enterprise,REP-37,Rep Name 13,Manager 2,Furniture,Chairs,Exec Leather,FUR-CHA-441,68,409.46,26.5,16380.94,20465.73,4084.79,19.96,Credit Card,13,0,5,Offline,Q3,Sept,2024
ORD-1255,2024-09-26,South,Karnataka,Bangalore,CUST-6167,Customer 328,B2C,REP-26,Rep Name 19,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-320,7,1304.7,15.9,4427.48,7680.38,3252.9,42.35,Cash,2,0,3,Online,Q3,Sept,2024
ORD-2554,2024-09-26,Central,Madhya Pradesh,Indore,CUST-8038,Customer 31,B2C,REP-26,Rep Name 16,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-440,2,367.78,17.12,354.1,609.65,255.55,41.92,Cash,,0,4,Offline,Q3,Sept,2024
ORD-6537,2024-09-26,North,Delhi,New Delhi,CUST-6308,Customer 165,B2B,REP-44,Rep Name 32,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-132,6,624.65,19.04,2540.8,3034.47,493.67,16.27,Credit Card,8,0,4,Partner,Q3,Sept,2024
ORD-8671,2024-09-26,Central,Chhattisgarh,Raipur,CUST-4403,Customer 157,B2C,REP-18,Rep Name 36,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-680,8,1442.47,17.17,7402.92,9558.34,2155.41,22.55,UPI,1,0,1,Offline,Q3,Sept,2024
ORD-10052,2024-09-26,Central,Madhya Pradesh,Indore,CUST-8472,Customer 220,B2B,REP-11,Rep Name 12,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-427,12,1286.61,4.67,7598.57,14718.85,7120.27,48.38,UPI,,0,3,Online,Q3,Sept,2024
ORD-12758,2024-09-26,East,West Bengal,Kolkata,CUST-8231,Customer 75,Enterprise,REP-25,Rep Name 23,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-368,57,761.31,26.35,19358.93,31962.19,12603.26,39.43,Cash,4,0,4,Online,Q3,Sept,2024
ORD-11473,2024-09-28,South,Karnataka,Bangalore,CUST-6816,Customer 332,,REP-29,Rep Name 27,Manager 5,Electronics,Laptops,GamerZ 15,ELE-LAP-925,1,638.35,10.39,311.29,572.06,260.77,45.58,Cash,2,0,4,Offline,Q3,Sept,2024
ORD-3169,2024-09-29,South,Karnataka,Bangalore,CUST-6628,Customer 424,B2C,REP-13,Rep Name 17,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-123,7,545.75,6.51,2355.88,3571.64,1215.76,34.04,Credit Card,12,0,3,Partner,Q3,Sept,2024
ORD-8500,2024-09-30,South,Tamil Nadu,Chennai,CUST-1655,Customer 340,Enterprise,REP-26,Rep Name 15,Manager 4,Furniture,Desks,Corner L-Desk,FUR-DES-414,114,1293.95,13.62,91228.07,127423,36194.93,28.41,Bank Transfer,7,0,5,Partner,Q4,Oct,2024
ORD-11039,2024-09-30,East,Odisha,Bhubaneswar,CUST-8753,Customer 2,B2C,REP-22,Rep Name 19,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-859,14,943.29,7.42,7998.32,12225.66,4227.34,34.58,Bank Transfer,8,0,3,Partner,Q3,Sept,2024
ORD-13310,2024-09-30,North,Punjab,Ludhiana,CUST-3957,Customer 212,B2B,REP-16,Rep Name 2,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-281,10,1281.51,14.4,8202.67,10969.24,2766.58,25.22,Cash,4,0,4,Partner,Q3,Sept,2024
ORD-1649,2024-10-01,South,Karnataka,Bangalore,CUST-5320,Customer 169,Enterprise,REP-13,Rep Name 31,Manager 1,Furniture,Chairs,Ergo Deluxe,FUR-CHA-393,55,906.63,23.63,33936.86,38079.62,4142.76,10.88,UPI,6,0,3,Partner,Q4,Oct,2024
ORD-1657,2024-10-01,North,Punjab,Ludhiana,CUST-1470,Customer 280,B2C,REP-49,Rep Name 11,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-122,11,$1039.20,14.37,5722.7,9789.08,4066.39,41.54,UPI,5,0,5,Online,Q4,Oct,2024
ORD-7767,2024-10-01,West,Gujarat,Ahmedabad,CUST-1736,Customer 134,B2C,REP-24,Rep Name 7,Manager 3,Electronics,Laptops,ProBook X1,ELE-LAP-950,1,1337,9.54,556.67,1209.41,652.74,53.97,Bank Transfer,2,0,3,Online,Q4,Oct,2024
ORD-8084,2024-10-01,Central,Madhya Pradesh,Indore,CUST-6752,Customer 489,B2B,REP-20,Rep Name 20,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-135,6,880.15,12.58,3109.07,4616.79,1507.73,32.66,UPI,5,0,4,Online,Q4,Oct,2024
ORD-10982,2024-10-01,North,Punjab,Ludhiana,CUST-2009,Customer 341,B2C,REP-28,Rep Name 31,Manager 2,Furniture,Chairs,Exec Leather,FUR-CHA-577,10,730.91,14.02,3485.97,6284.71,2798.74,44.53,Bank Transfer,,0,4,Offline,Q4,Oct,2024
ORD-13097,2024-10-01,East,Odisha,Bhubaneswar,CUST-1708,Customer 338,Enterprise,REP-40,Rep Name 40,Manager 5,Electronics,Laptops,GamerZ 15,ELE-LAP-464,25,669.02,11.58,9439.68,14789.46,5349.78,36.17,Cash,13,0,5,Offline,Q4,Oct,2024
ORD-3166,2024-10-02,West,Maharashtra,Mumbai,CUST-8769,Customer 19,B2B,REP-11,Rep Name 27,Manager 1,Furniture,Desks,Corner L-Desk,FUR-DES-201,15,1138.13,4.38,9922.6,16324.05,6401.45,39.21,UPI,6,0,5,Offline,Q4,Oct,2024
ORD-4420,2024-10-02,South,Karnataka,Bangalore,CUST-5251,Customer 426,,REP-44,Rep Name 7,Manager 2,Office Supplies,Binders,Ring Binder Set,OFF-BIN-813,6,779.51,12.43,2331.34,4095.75,1764.41,43.08,Credit Card,8,0,1,Offline,Q4,Oct,2024
ORD-9959,2024-10-02,West,Maharashtra,Mumbai,CUST-2110,Customer 201,B2B,REP-23,Rep Name 32,Manager 2,Electronics,Phones,X-Phone 12,ELE-PHO-741,9,106.17,8.24,573.97,876.77,302.8,34.54,Cash,3,0,3,Partner,Q4,Oct,2024
ORD-12504,2024-10-02,West,Gujarat,Ahmedabad,CUST-4519,Customer 408,B2B,REP-20,Rep Name 12,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-453,14,648.59,19.34,4057.09,7324.31,3267.22,44.61,UPI,3,0,3,Online,Q4,Oct,2024
ORD-15957,2024-10-02,Central,Chhattisgarh,Raipur,CUST-5034,Customer 173,B2C,REP-10,Rep Name 24,Manager 4,Office Supplies,Binders,Archive Box Pack,OFF-BIN-333,7,133.69,7.23,462.84,868.16,405.32,46.69,Credit Card,6,0,4,Offline,Q4,Oct,2024
ORD-4420,2024-10-02,South,Karnataka,Bangalore,CUST-5251,Customer 426,B2B,REP-44,Rep Name 7,Manager 2,Office Supplies,Binders,Ring Binder Set,OFF-BIN-813,6,802.53,12.43,2331.34,3977.29,1645.95,43.08,Credit Card,8,0,1,Offline,Q4,Oct,2024
ORD-6327,2024-10-03,North,Delhi,New Delhi,CUST-3768,Customer 254,B2B,REP-17,Rep Name 31,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-660,3,1212.38,15.86,2213.83,3060.18,846.34,27.66,Cash,5,0,5,Online,Q4,Oct,2024
ORD-15510,2024-10-03,South,Karnataka,Bangalore,CUST-8178,Customer 475,B2C,REP-12,Rep Name 36,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-861,15,1283.99,6.31,11301.02,18044.11,6743.09,37.37,Credit Card,11,0,5,Partner,Q4,Oct,2024
ORD-4293,2024-10-04,West,Maharashtra,Mumbai,CUST-3329,Customer 169,B2C,REP-33,Rep Name 22,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-703,4,1343.48,4.83,2285.39,5114.22,2828.83,55.31,Credit Card,8,0,5,Offline,Q4,Oct,2024
ORD-7323,2024-10-04,East,Odisha,Bhubaneswar,CUST-8570,Customer 450,Enterprise,REP-45,Rep Name 37,Manager 5,Electronics,Laptops,ProBook X1,ELE-LAP-283,117,1068.82,21.24,68992.11,98487.63,29495.52,29.95,Cash,13,0,5,Partner,Q4,Oct,2024
ORD-15520,2024-10-04,Central,Chhattisgarh,Raipur,CUST-8082,Customer 204,B2C,REP-15,Rep Name 19,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-387,12,1306.51,13.63,10421.04,13540.59,3119.55,23.04,Cash,3,0,4,Offline,Q4,Oct,2024
ORD-7323,2024-10-04,East,Odisha,Bhubaneswar,CUST-8570,Customer 450,Enterprise,REP-45,Rep Name 37,Manager 5,Electronics,Laptops,ProBook X1,ELE-LAP-283,117,1046.52,21.24,68992.11,103053.57,34061.46,29.95,Cash,13,0,5,Partner,Q4,Oct,2024
ORD-1318,2024-10-05,East,Odisha,Bhubaneswar,CUST-8182,Customer 69,Enterprise,REP-48,Rep Name 20,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-648,165,$291.20,23.62,32114.11,36699.87,4585.76,12.5,Bank Transfer,12,0,3,Partner,Q4,Oct,2024
ORD-3704,2024-10-05,West,Gujarat,Ahmedabad,CUST-6624,Customer 87,B2C,REP-50,Rep Name 17,Manager 5,Electronics,Laptops,GamerZ 15,ELE-LAP-920,7,1123.88,17.72,5466.66,6473.31,1006.65,15.55,Bank Transfer,3,0,3,Online,Q4,Oct,2024
ORD-4764,2024-10-05,North,Delhi,New Delhi,CUST-4899,Customer 32,,REP-24,Rep Name 6,Manager 1,Furniture,Chairs,Exec Leather,FUR-CHA-454,15,470.04,10.28,3695.75,6325.47,2629.72,41.57,Credit Card,1,0,4,Online,Q4,Oct,2024
ORD-5348,"Oct 06, 2024",West,Maharashtra,Mumbai,CUST-3871,Customer 428,B2C,REP-19,Rep Name 20,Manager 4,Electronics,Laptops,UltraSlim 13,ELE-LAP-843,1,833.49,8.34,532.84,764.01,231.16,30.26,UPI,7,0,3,Offline,Q4,Oct,2024
ORD-10276,"Oct 06, 2024",North,Delhi,New Delhi,CUST-6496,Customer 157,Enterprise,REP-28,Rep Name 2,Manager 4,Electronics,Laptops,UltraSlim 13,ELE-LAP-828,130,1193.9,24.46,75199.55,117239.31,42039.75,35.86,Bank Transfer,4,0,3,Online,Q4,Oct,2024
ORD-2528,2024-10-07,South,Karnataka,Bangalore,CUST-2570,Customer 48,B2C,REP-40,Rep Name 5,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-757,7,613.33,17.05,2514.92,3561.47,1046.55,29.39,UPI,11,0,5,Partner,Q4,Oct,2024
ORD-2939,2024-10-07,West,Gujarat,Ahmedabad,CUST-3603,Customer 1,B2B,REP-44,Rep Name 28,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-389,5,$1464.52,3.25,3453.47,7084.37,3630.9,51.25,Bank Transfer,5,0,3,Online,Q4,Oct,2024
ORD-4346,2024-10-07,West,Gujarat,Ahmedabad,CUST-3451,Customer 32,Enterprise,REP-16,Rep Name 5,Manager 3,Electronics,Phones,S-Galaxy 22,ELE-PHO-551,136,145.2,13.72,9090.5,17039.01,7948.51,46.65,UPI,4,0,4,Online,Q4,Oct,2024
ORD-4919,2024-10-07,East,Odisha,Bhubaneswar,CUST-7683,Customer 334,Enterprise,REP-48,Rep Name 34,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-612,91,617.9,15.19,23986.5,47687.89,23701.4,49.7,Cash,10,0,4,Partner,Q4,Oct,2024
ORD-5984,2024-10-07,Central,Madhya Pradesh,Indore,CUST-6505,Customer 146,Enterprise,REP-47,Rep Name 15,Manager 4,Electronics,Phones,S-Galaxy 22,ELE-PHO-273,156,527.83,22.38,54044.12,63914.18,9870.05,15.44,UPI,14,0,5,Offline,Q4,Oct,2024
ORD-3754,2024-10-08,Central,Chhattisgarh,Raipur,CUST-1859,Customer 476,Enterprise,REP-42,Rep Name 33,Manager 1,Electronics,Laptops,ProBook X1,ELE-LAP-452,118,62.93,23.95,5172.59,5647.1,474.5,8.4,Cash,9,0,4,Offline,Q4,Oct,2024
ORD-8806,2024-10-08,North,Punjab,Ludhiana,CUST-8250,Customer 14,Enterprise,REP-22,Rep Name 18,Manager 4,Furniture,Chairs,Ergo Deluxe,FUR-CHA-806,144,1064.32,13.52,74475.34,132536.74,58061.4,43.81,Bank Transfer,5,0,4,Online,Q4,Oct,2024
ORD-11100,2024-10-08,North,Delhi,New Delhi,CUST-1101,Customer 159,B2B,REP-31,Rep Name 37,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-408,10,1371.14,9.93,6896,12350.29,5454.28,44.16,Cash,8,0,5,Offline,Q4,Oct,2024
ORD-1342,2024-10-09,South,Tamil Nadu,Chennai,CUST-7429,Customer 1,B2C,REP-25,Rep Name 17,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-627,9,$157.54,13.89,857.68,1220.91,363.23,29.75,Credit Card,2,0,3,Offline,Q4,Oct,2024
ORD-4288,2024-10-09,West,Gujarat,Ahmedabad,CUST-1269,Customer 437,Enterprise,REP-45,Rep Name 2,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-257,101,277.27,21.69,12372.22,21928.89,9556.67,43.58,UPI,4,0,2,Online,Q4,Oct,2024
ORD-10833,2024-10-09,West,Gujarat,Ahmedabad,CUST-1268,Customer 365,B2B,REP-40,Rep Name 10,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-256,14,$644.94,16.38,5362.27,7549.93,2187.65,28.98,UPI,14,0,4,Offline,Q4,Oct,2024
ORD-2742,2024-10-10,North,Delhi,New Delhi,CUST-2339,Customer 175,B2B,REP-25,Rep Name 23,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-137,10,66.65,16.97,447.98,553.39,105.42,19.05,UPI,,0,4,Online,Q4,Oct,2024
ORD-3508,2024-10-10,East,West Bengal,Kolkata,CUST-4064,Customer 54,Enterprise,REP-20,Rep Name 18,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-383,145,1122.11,16.12,74369.53,136480.39,62110.86,45.51,Credit Card,4,0,5,,Q4,Oct,2024
ORD-8803,2024-10-10,Central,Madhya Pradesh,Indore,CUST-6190,Customer 387,B2B,REP-14,Rep Name 33,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-782,14,1055.56,6.77,8229.2,13776.94,5547.74,40.27,Cash,13,0,5,Offline,Q4,Oct,2024
ORD-9829,2024-10-10,West,Gujarat,Ahmedabad,CUST-8646,Customer 230,Enterprise,REP-45,Rep Name 21,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-992,90,1329.43,16.63,75174.75,99749.86,24575.11,24.64,Bank Transfer,12,0,5,Offline,Q4,Oct,2024
ORD-5042,2024-10-11,West,Gujarat,Ahmedabad,CUST-8478,Customer 21,B2B,REP-29,Rep Name 40,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-582,8,92.45,9.78,427.34,667.33,239.99,35.96,Credit Card,8,0,4,Partner,Q4,Oct,2024
ORD-5071,2024-10-11,West,Gujarat,Ahmedabad,CUST-2290,Customer 20,B2B,REP-43,Rep Name 10,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-198,13,1277.47,13.66,7048.54,14338.56,7290.01,50.84,Bank Transfer,6,0,5,Partner,Q4,Oct,2024
ORD-7681,2024-10-11,Central,Madhya Pradesh,Indore,CUST-1314,Customer 230,B2B,REP-23,Rep Name 11,Manager 4,Furniture,Desks,Corner L-Desk,FUR-DES-971,2,436.34,9.69,571.64,788.1,216.46,27.47,Bank Transfer,14,0,5,Offline,Q4,Oct,2024
ORD-9707,2024-10-11,North,Punjab,Ludhiana,CUST-3265,Customer 347,Enterprise,REP-30,Rep Name 12,Manager 1,Furniture,Chairs,Exec Leather,FUR-CHA-146,80,1050.65,29.16,57908.62,59541.4,1632.77,2.74,UPI,6,0,4,Partner,Q4,Oct,2024
ORD-11296,2024-10-11,East,Odisha,Bhubaneswar,CUST-6902,Customer 56,B2C,REP-16,Rep Name 10,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-585,10,1010.32,18.9,5971.9,8193.79,2221.89,27.12,Cash,6,0,2,Partner,Q4,Oct,2024
ORD-15760,2024-10-11,South,Tamil Nadu,Chennai,CUST-8890,Customer 18,Enterprise,REP-34,Rep Name 7,Manager 5,Electronics,Phones,S-Galaxy 22,ELE-PHO-268,34,921.75,12.72,14381.98,27352.04,12970.06,47.42,Bank Transfer,13,0,4,Offline,Q4,Oct,2024
ORD-5071,2024-10-11,West,Gujarat,Ahmedabad,CUST-2290,Customer 20,B2B,REP-43,Rep Name 10,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-198,13,1244.56,13.66,7048.54,14469.93,7421.39,50.84,Bank Transfer,6,0,5,Partner,Q4,Oct,2024
ORD-5667,2024-10-12,East,West Bengal,Kolkata,CUST-3821,Customer 244,B2B,REP-12,Rep Name 30,Manager 5,Furniture,Desks,Standing Pro,FUR-DES-743,14,1181.96,14.81,8320.42,14096.42,5776,40.97,UPI,6,0,3,Offline,Q4,Oct,2024
